token,symbol,name,exch,instrument_type,lot_size,tick_size,updated_at
524494,IPCALAB,IPCALAB,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
543311,IPL,IPL,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
523638,IPRINGLTD,IPRINGLTD,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
532947,IRB,IRB,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
541956,IRCON,IRCON,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
542830,IRCTC,IRCTC,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
544026,IREDA,IREDA,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
543257,IRFC,IRFC,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
540735,IRIS,IRIS,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
544004,IRMENERGY,IRMENERGY,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
508918,IRONWOOD,IRONWOOD,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
534920,ISERA,ISERA,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
526859,ISFL,ISFL,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
533181,ISFT,ISFT,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
533033,ISGEC,ISGEC,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
531109,ISHANCH,ISHANCH,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
524400,ISHITADR,ISHITADR,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
506161,ISHWATR,ISHWATR,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
544776,ISIFAAFDG,ISIFAAFDG,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
544775,ISIFAAFG,ISIFAAFG,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
544697,ISIFHLSDG,ISIFHLSDG,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
544696,ISIFHLSG,ISIFHLSG,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
511609,ISLCONSUL,ISLCONSUL,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
508807,ISTLTD,ISTLTD,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
524622,ISTRNETWK,ISTRNETWK,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
543935,ITADD,ITADD,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
543347,ITAXIS,ITAXIS,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
590141,ITBEES,ITBEES,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
544102,ITBETA,ITBETA,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
500875,ITC,ITC,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
544325,ITCHOTELS,ITCHOTELS,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
543806,ITCONS,ITCONS,BSE,,200,0.05,2026-07-05 08:48:17.051738+00
532189,ITDC,ITDC,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
544006,ITETF,ITETF,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
500213,ITHL,ITHL,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
523610,ITI,ITI,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
543221,ITIETF,ITIETF,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
522183,ITL,ITL,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
544523,IVALUE,IVALUE,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
511208,IVC,IVC,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
507580,IVP,IVP,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
540954,IWP,IWP,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
544192,IXIGO,IXIGO,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
532341,IZMO,IZMO,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
532209,J&KBANK,J&KBANK,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
538422,JACKSON,JACKSON,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
543860,JAFINANCE,JAFINANCE,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
507155,JAGAJITIND,JAGAJITIND,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
530711,JAGANLAM,JAGANLAM,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
532825,JAGJANANI,JAGJANANI,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
532705,JAGRAN,JAGRAN,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
507789,JAGSNPHARM,JAGSNPHARM,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
530601,JAGSONSER,JAGSONSER,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
532976,JAIBALAJI,JAIBALAJI,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
512237,JAICORPLTD,JAICORPLTD,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
514312,JAIHIND,JAIHIND,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
523467,JAIMATAG,JAIMATAG,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
526865,JAINCO,JAINCO,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
505212,JAINEX,JAINEX,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
539119,JAINMARMO,JAINMARMO,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
544537,JAINREC,JAINREC,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
505840,JAIPAN,JAIPAN,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
538564,JAMESWARREN,JAMESWARREN,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
520051,JAMNAAUTO,JAMNAAUTO,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
502901,JAMSHRI,JAMSHRI,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
544534,JARO,JARO,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
500220,JASCH,JASCH,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
544402,JASH,JASH,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
514318,JATTAINDUS,JATTAINDUS,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
526001,JAUSPOL,JAUSPOL,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
524330,JAYAGROGN,JAYAGROGN,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
543544,JAYANT,JAYANT,BSE,,750,0.01,2026-07-05 08:48:17.051738+00
539005,JAYATMA,JAYATMA,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
520066,JAYBARMARU,JAYBARMARU,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
501311,JAYBHCR,JAYBHCR,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
506520,JAYCH,JAYCH,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
531323,JAYIND,JAYIND,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
544160,JAYKAILASH,JAYKAILASH,BSE,,1600,0.01,2026-07-05 08:48:17.051738+00
500306,JAYKAY,JAYKAY,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
522285,JAYNECOIND,JAYNECOIND,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
509715,JAYSREETEA,JAYSREETEA,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
524592,JAYSYNTH,JAYSYNTH,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
513252,JAYUSH,JAYUSH,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
506943,JBCHEPHARM,JBCHEPHARM,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
532605,JBMA,JBMA,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
544524,JDCABLES,JDCABLES,BSE,,800,0.05,2026-07-05 08:48:17.051738+00
524731,JENBURPH,JENBURPH,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
543420,JETFREIGHT,JETFREIGHT,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
517063,JETKINGQ,JETKINGQ,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
543286,JETMALL,JETMALL,BSE,,6000,0.01,2026-07-05 08:48:17.051738+00
538794,JETSOLAR,JETSOLAR,BSE,,4000,0.01,2026-07-05 08:48:17.051738+00
540850,JFL,JFL,BSE,,1000,0.01,2026-07-05 08:48:17.051738+00
544138,JGCHEM,JGCHEM,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
544112,JGTL,JGTL,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
531550,JHACC,JHACC,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
532771,JHS,JHS,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
540651,JIGAR,JIGAR,BSE,,2000,0.01,2026-07-05 08:48:17.051738+00
532624,JINDALPHOT,JINDALPHOT,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
500227,JINDALPOLY,JINDALPOLY,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
500378,JINDALSAW,JINDALSAW,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
532286,JINDALSTEL,JINDALSTEL,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
530405,JINDCAP,JINDCAP,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
507981,JINDHOT,JINDHOT,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
511034,JINDRILL,JINDRILL,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
531543,JINDWORLD,JINDWORLD,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
543940,JIOFIN,JIOFIN,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
570004,JISLDVREQS,JISLDVREQS,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
500219,JISLJALEQS,JISLJALEQS,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
540311,JITFINFRA,JITFINFRA,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
544805,JIVIAL,JIVIAL,BSE,,600,0.05,2026-07-05 08:48:17.051738+00
523062,JJFINCOR,JJFINCOR,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
536493,JKAGRI,JKAGRI,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
532644,JKCEMENT,JKCEMENT,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
532940,JKIL,JKIL,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
544547,JKIPL,JKIPL,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
500380,JKLAKSHMI,JKLAKSHMI,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
532162,JKPAPER,JKPAPER,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
530007,JKTYRE,JKTYRE,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
543980,JLHL,JLHL,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
539947,JLL,JLL,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
511092,JMDVL,JMDVL,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
523405,JMFINANCIL,JMFINANCIL,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
538834,JMJFIN,JMJFIN,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
544167,JNKINDIA,JNKINDIA,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
532154,JOHNPHARMA,JOHNPHARMA,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
531861,JOINDRE,JOINDRE,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
534659,JOINTECAED,JOINTECAED,BSE,,8000,0.01,2026-07-05 08:48:17.051738+00
531910,JOJO,JOJO,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
507968,JOLYPLS,JOLYPLS,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
542446,JONJUA,JONJUA,BSE,,4821,0.01,2026-07-05 08:48:17.051738+00
505750,JOSTS,JOSTS,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
536773,JPOLYINVST,JPOLYINVST,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
532627,JPPOWER,JPPOWER,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
507987,JPTRLES,JPTRLES,BSE,,100,0.01,2026-07-05 08:48:17.051738+00
544118,JSFB,JSFB,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
538765,JSHL,JSHL,BSE,,5000,0.01,2026-07-05 08:48:17.051738+00
532508,JSL,JSL,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
504080,JSLINDL,JSLINDL,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
544476,JSLL,JSLL,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
538837,JSTL,JSTL,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
544480,JSWCEMENT,JSWCEMENT,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
500710,JSWDULUX,JSWDULUX,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
533148,JSWENERGY,JSWENERGY,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
532642,JSWHL,JSWHL,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
543994,JSWINFRA,JSWINFRA,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
500228,JSWSTEEL,JSWSTEEL,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
520057,JTEKTINDIA,JTEKTINDIA,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
537254,JTLDEFENCE,JTLDEFENCE,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
534600,JTLIND,JTLIND,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
544355,JUBLCPL,JUBLCPL,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
533155,JUBLFOOD,JUBLFOOD,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
543271,JUBLINGREA,JUBLINGREA,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
530019,JUBLPHARMA,JUBLPHARMA,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
536073,JULIEN,JULIEN,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
511060,JUMBFNL,JUMBFNL,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
516078,JUMBO,JUMBO,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
544304,JUNGLECAMP,JUNGLECAMP,BSE,,1600,0.01,2026-07-05 08:48:17.051738+00
590104,JUNIORBEES,JUNIORBEES,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
544129,JUNIPER,JUNIPER,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
534623,JUPITERIN,JUPITERIN,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
535648,JUSTDIAL,JUSTDIAL,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
544542,JUSTO,JUSTO,BSE,,1000,0.01,2026-07-05 08:48:17.051738+00
533272,JWL,JWL,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
532926,JYOTHYLAB,JYOTHYLAB,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
504076,JYOTI,JYOTI,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
544081,JYOTICNC,JYOTICNC,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
542544,JYOTIN,JYOTIN,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
514448,JYOTIRES,JYOTIRES,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
513250,JYOTISTRUC,JYOTISTRUC,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
540756,KAARYAFSL,KAARYAFSL,BSE,,6000,0.01,2026-07-05 08:48:17.051738+00
524322,KABRADG,KABRADG,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
524109,KABRAEXTRU,KABRAEXTRU,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
524675,KABSON,KABSON,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
531778,KACHCHH,KACHCHH,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
531780,KACL,KACL,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
543979,KAHAN,KAHAN,BSE,,1600,0.01,2026-07-05 08:48:17.051738+00
504840,KAIRA,KAIRA,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
538833,KAIZENAGRO,KAIZENAGRO,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
512147,KAJALSY,KAJALSY,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
500233,KAJARIACER,KAJARIACER,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
513693,KAJARIR,KAJARIR,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
543939,KAKA,KAKA,BSE,,500,0.05,2026-07-05 08:48:17.051738+00
500234,KAKATCEM,KAKATCEM,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
521054,KAKTEX,KAKTEX,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
543989,KALAMANDIR,KALAMANDIR,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
526935,KALIND,KALIND,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
530201,KALLAM,KALLAM,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
539014,KALPACOMME,KALPACOMME,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
544423,KALPATARU,KALPATARU,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
538778,KALYANCAP,KALYANCAP,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
544023,KALYANI,KALYANI,BSE,,250,0.05,2026-07-05 08:48:17.051738+00
513509,KALYANIFRG,KALYANIFRG,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
543278,KALYANKJIL,KALYANKJIL,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
514322,KAMADGIRI,KAMADGIRI,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
532468,KAMAHOLD,KAMAHOLD,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
511131,KAMANWALA,KAMANWALA,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
526668,KAMATHOTEL,KAMATHOTEL,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
539659,KAMATS,KAMATS,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
532741,KAMDHENU,KAMDHENU,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
543747,KAMOPAINTS,KAMOPAINTS,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
506184,KANANIIND,KANANIIND,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
538896,KANCHI,KANCHI,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
541005,KANCOTEA,KANCOTEA,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
521242,KANDAGIRI,KANDAGIRI,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
544693,KANISHK,KANISHK,BSE,,1600,0.01,2026-07-05 08:48:17.051738+00
506525,KANORICHEM,KANORICHEM,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
507779,KANPRPLA,KANPRPLA,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
500165,KANSAINER,KANSAINER,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
513456,KANSHST,KANSHST,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
540515,KANUNGO,KANUNGO,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
539679,KAPILRAJ,KAPILRAJ,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
526115,KARANWO,KARANWO,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
544511,KARBON,KARBON,BSE,,800,0.05,2026-07-05 08:48:17.051738+00
533451,KARMAENG,KARMAENG,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
538928,KARNAVATI,KARNAVATI,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
531671,KARNAWATI,KARNAWATI,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
501151,KARTKIN,KARTKIN,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
590003,KARURVYSYA,KARURVYSYA,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
544688,KASTURI,KASTURI,BSE,,2000,0.01,2026-07-05 08:48:17.051738+00
531126,KATIPATANG,KATIPATANG,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
502933,KATRSPG,KATRSPG,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
532925,KAUSHALYA,KAUSHALYA,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
590041,KAVDEFENCE,KAVDEFENCE,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
539276,KAYA,KAYA,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
504084,KAYCEEI,KAYCEEI,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
543664,KAYNES,KAYNES,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
530255,KAYPOWR,KAYPOWR,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
530357,KBSINDIA,KBSINDIA,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
540696,KCDGROUP,KCDGROUP,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
539393,KCL,KCL,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
531784,KCLINFRA,KCLINFRA,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
590066,KCP,KCP,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
533192,KCPSUGIND,KCPSUGIND,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
537784,KCSL,KCSL,BSE,,6000,0.01,2026-07-05 08:48:17.051738+00
532054,KDDL,KDDL,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
539788,KDML,KDML,BSE,,1200,0.05,2026-07-05 08:48:17.051738+00
532714,KEC,KEC,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
533193,KECL,KECL,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
526677,KEEPLEARN,KEEPLEARN,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
518011,KEERTHI,KEERTHI,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
517569,KEI,KEI,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
539620,KEIL,KEIL,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
539599,KEL,KEL,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
506528,KELENRG,KELENRG,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
519602,KELLTONTEC,KELLTONTEC,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
531163,KEMISTAR,KEMISTAR,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
506530,KEMP,KEMP,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
530547,KENFIN,KENFIN,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
505890,KENNAMET,KENNAMET,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
544398,KENRIK,KENRIK,BSE,,6000,0.01,2026-07-05 08:48:17.051738+00
540953,KENVI,KENVI,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
530163,KERALAYUR,KERALAYUR,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
532686,KERNEX,KERNEX,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
543542,KESAR,KESAR,BSE,,100,0.05,2026-07-05 08:48:17.051738+00
507180,KESARENT,KESARENT,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
524174,KESARPE,KESARPE,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
502937,KESORAMIND,KESORAMIND,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
537392,KETOMOTORS,KETOMOTORS,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
507948,KEYCORP,KEYCORP,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
512597,KEYFINSERV,KEYFINSERV,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
507474,KFBL,KFBL,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
543720,KFINTECH,KFINTECH,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
500239,KGDENIM,KGDENIM,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
543289,KGES,KGES,BSE,,3000,0.01,2026-07-05 08:48:17.051738+00
531609,KGPETRO,KGPETRO,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
544270,KGVL,KGVL,BSE,,1200,0.01,2026-07-05 08:48:17.051738+00
540775,KHADIM,KHADIM,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
507794,KHAICHEM,KHAICHEM,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
590068,KHAITANLTD,KHAITANLTD,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
531892,KHANDSE,KHANDSE,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
543953,KHAZANCHI,KHAZANCHI,BSE,,250,0.05,2026-07-05 08:48:17.051738+00
535730,KHOOBSURAT,KHOOBSURAT,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
531692,KHYATI,KHYATI,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
544711,KIAASA,KIAASA,BSE,,1000,0.01,2026-07-05 08:48:17.051738+00
533302,KICL,KICL,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
507946,KIDUJA,KIDUJA,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
535566,KIFS,KIFS,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
524500,KILITCH,KILITCH,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
530313,KIMIABL,KIMIABL,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
543308,KIMS,KIMS,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
500240,KINETICENG,KINETICENG,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
531274,KINETRU,KINETRU,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
524019,KINGFA,KINGFA,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
530215,KINGSINFR,KINGSINFR,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
540680,KIOCL,KIOCL,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
530443,KIRANSY-B,KIRANSY-B,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
537750,KIRANVYPAR,KIRANVYPAR,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
532967,KIRIINDUS,KIRIINDUS,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
500245,KIRLFER,KIRLFER,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
500241,KIRLOSBROS,KIRLOSBROS,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
533293,KIRLOSENG,KIRLOSENG,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
500243,KIRLOSIND,KIRLOSIND,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
505283,KIRLPNU,KIRLPNU,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
519230,KISAAN,KISAAN,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
530145,KISAN,KISAN,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
544754,KISSHT,KISSHT,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
521248,KITEX,KITEX,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
544221,KIZI,KIZI,BSE,,3000,0.01,2026-07-05 08:48:17.051738+00
532304,KJMCCORP,KJMCCORP,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
530235,KJMCFIN,KJMCFIN,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
526409,KKALPANAIND,KKALPANAIND,BSE,,1,0.01,2026-07-05 08:48:17.051738+00
532732,KKCL,KKCL,BSE,,1,0.05,2026-07-05 08:48:17.051738+00
